driver_id,name,email,phone,registration_date,vehicle_type,license_plate,city,rating,is_active
DRV000735,Joe Butler,joebutler@gmail.com,+1-415-342-2722,2026-02-04,Sedan,WSF2442,Marina,3.87,True
DRV000736,Jack Mercado,jack.mercado@hotmail.com,+1-415-313-1786,2026-02-23,SUV,BIP7218,Pacific Heights,4.06,True
DRV000737,Emily Nolan,emily.nolan@yahoo.com,+1-707-351-7771,2025-12-09,Sedan,RNG8830,Oakland,4.79,True
DRV000738,Brenda Bowers,brendabowers@gmail.com,+1-925-984-5853,2024-10-17,Van,JVG4373,Berkeley,4.26,True
DRV000739,Christian Murphy,christian.murphy@aol.com,+1-408-679-7308,2024-11-15,Sedan,2IVT626,Palo Alto,4.06,True
DRV000740,Helen Dalton,helendalton@icloud.com,+1-510-333-4584,2025-08-05,Sedan,KLQ4326,San Jose,3.68,True
DRV000741,Sarah Simon,sarahsimon@aol.com,+1-925-791-2672,2025-02-05,Luxury,2TGX291,Pacific Heights,4.31,True
DRV000742,Jane Chang,jane67@hotmail.com,+1-510-763-2377,2026-02-22,SUV,4DNN154,North Beach,4.26,True
DRV000743,Betty Evans,bevans@aol.com,+1-831-398-5816,2026-02-03,Sedan,3PNM543,Mission District,4.48,True
DRV000744,Diana Hammond,dianahammond@gmail.com,+1-415-236-5361,2025-11-16,Economy,9CFQ833,Haight-Ashbury,4.63,True
DRV000745,Betty Richards,betty98@outlook.com,+1-408-375-4335,2025-07-14,Sedan,5SHA289,Chinatown,4.81,False
DRV000746,Danielle Booker,daniellebooker@yahoo.com,+1-707-897-2137,2026-02-21,Sedan,6XDA585,Haight-Ashbury,3.53,True
DRV000747,Amanda Gibbs,amandagibbs@aol.com,+1-415-808-6769,2026-04-02,Sedan,PMG2792,Downtown SF,4.38,True
DRV000748,Judy Zimmerman,judy.z@icloud.com,+1-650-973-3401,2025-01-17,Sedan,CUI9039,Berkeley,3.56,True
DRV000749,Marie Osborne,mosborne@hotmail.com,+1-707-669-1222,2025-12-14,Sedan,HIN8935,Mission District,4.71,True
DRV000750,Terry Gamble,terrygamble@outlook.com,+1-408-875-3320,2024-10-31,Economy,1GTZ468,Marina,4.37,True
DRV000751,Deborah Oconnor,deborah.oconnor@hotmail.com,+1-209-739-3866,2026-01-08,Sedan,6XKK382,Pacific Heights,4.27,True
DRV000752,Dylan Kent,dylan99@icloud.com,+1-510-643-8455,2024-09-21,SUV,UJC1136,North Beach,3.7,False
DRV000753,Donna Callahan,donnacallahan@icloud.com,+1-925-838-3664,2025-08-15,Economy,5BHL322,Pacific Heights,4.85,True
DRV000754,Ashley Cruz,ashley72@gmail.com,+1-831-560-1010,2025-07-20,Luxury,3JHW781,San Jose,4.26,True
DRV000755,Daniel Saunders,danielsaunders@outlook.com,+1-510-497-4585,2026-01-30,Sedan,6GRK508,Mountain View,4.79,True
DRV000756,Eric Frank,eric86@yahoo.com,+1-831-895-6283,2026-02-10,SUV,DTG7820,Chinatown,4.66,True
DRV000757,Brandon Hughes,brandon.h@aol.com,+1-209-758-4004,2026-02-27,Economy,7CNS615,Mountain View,3.93,True
DRV000758,Carolyn Montoya,cmontoya@outlook.com,+1-831-620-8557,2024-10-11,SUV,9ATC243,Financial District,4.48,False
DRV000759,Gary Solomon,gary75@yahoo.com,+1-925-254-7433,2026-03-09,SUV,1MTN959,Downtown SF,4.38,True
DRV000760,Anna Buchanan,anna23@icloud.com,+1-510-497-8888,2024-06-18,Sedan,WDP9369,Berkeley,4.28,True
DRV000761,Olivia Duncan,oliviaduncan@icloud.com,+1-209-339-4662,2025-09-08,SUV,QEQ1105,San Jose,4.14,True
DRV000762,Roy Bradley,roy.bradley@gmail.com,+1-650-818-2983,2026-02-14,SUV,GCA9287,North Beach,4.55,True
DRV000763,Ashley Brock,abrock@yahoo.com,+1-408-759-5264,2026-01-30,SUV,RWQ8083,SOMA,3.71,True
DRV000764,Melissa Vargas,melissavargas@yahoo.com,+1-408-687-8871,2025-08-04,Economy,2YMR500,Haight-Ashbury,4.73,True
DRV000765,Margaret Pruitt,mpruitt@yahoo.com,+1-415-490-8488,2025-12-14,SUV,7AHQ772,Financial District,4.44,True
DRV000766,Alexander Washington,awashington@hotmail.com,+1-415-362-6861,2025-12-04,Luxury,WFX9602,Haight-Ashbury,3.06,True
DRV000767,Brian Rasmussen,brian29@aol.com,+1-707-670-3294,2025-01-06,SUV,5YBV595,Haight-Ashbury,3.95,False
DRV000768,Marilyn Holloway,marilyn.h@aol.com,+1-925-332-6309,2025-12-02,SUV,PPV2107,Downtown SF,4.66,True
DRV000769,Deborah Snyder,deborah.snyder@aol.com,+1-510-711-8805,2025-09-08,Luxury,4ZVT342,Mission District,3.72,False
DRV000770,Brian Charles,brian.charles@gmail.com,+1-925-317-1613,2025-11-06,SUV,BTP1482,Mountain View,4.88,True
DRV000771,Margaret Dorsey,margaretdorsey@aol.com,+1-408-400-5136,2026-03-22,Economy,5FTL641,San Jose,4.78,True
DRV000772,Daniel Dudley,daniel.dudley@yahoo.com,+1-415-343-1085,2025-12-04,Sedan,7OWI798,Berkeley,3.62,False
DRV000773,Russell Odom,rodom@yahoo.com,+1-408-784-8761,2026-01-05,Sedan,JXW2100,North Beach,4.43,True
DRV000774,Dennis Howard,dennis.howard@yahoo.com,+1-925-303-2932,2024-07-23,SUV,1PIF396,Mountain View,3.55,False
DRV000775,Heather Hood,heatherhood@hotmail.com,+1-510-747-4955,2026-04-16,Sedan,YNK1928,Chinatown,3.84,True
DRV000776,Mark Dudley,mark70@aol.com,+1-415-233-6538,2025-08-10,Sedan,4ITD660,Palo Alto,3.92,True
DRV000777,Ashley Collier,ashleycollier@outlook.com,+1-510-777-1579,2025-06-11,Sedan,2YPP182,Mountain View,4.52,True
DRV000778,Kimberly Saunders,kimberly.saunders@gmail.com,+1-209-719-4690,2026-01-22,Sedan,LHW4731,Downtown SF,4.89,False
DRV000779,Michael Vazquez,michael.v@outlook.com,+1-415-765-8899,2026-02-21,Sedan,7SLL241,Mission District,4.23,True
DRV000780,Amber Flynn,amberflynn@hotmail.com,+1-831-259-4902,2024-08-07,Luxury,1FTX912,Chinatown,4.26,True
DRV000781,Patricia Flowers,patricia.flowers@gmail.com,+1-650-649-3958,2026-01-11,SUV,6JRG399,SOMA,3.54,True
DRV000782,Jeremy Lamb,jeremy.lamb@gmail.com,+1-925-756-4372,2026-04-20,SUV,6XWL409,Castro,3.97,True
DRV000783,Justin Oconnor,justin.o@hotmail.com,+1-707-914-9870,2026-02-14,Luxury,BXS8966,Pacific Heights,3.13,True
DRV000784,Emily Ayers,emily39@aol.com,+1-408-325-7101,2024-09-11,Sedan,UAG8213,Oakland,4.01,True
DRV000785,Sandra White,sandra.white@hotmail.com,+1-925-802-7294,2025-11-27,Sedan,2BWJ119,Palo Alto,4.37,True
DRV000786,Joan Mitchell,joanmitchell@outlook.com,+1-650-875-8062,2025-10-24,Luxury,RAT1425,Mountain View,3.86,True
DRV000787,Gregory Estrada,gregoryestrada@gmail.com,+1-707-943-8111,2025-02-23,Economy,UYT2789,Chinatown,3.34,True
DRV000788,Vincent Briggs,vbriggs@outlook.com,+1-925-366-7247,2026-01-05,Sedan,4DAU380,Mission District,4.13,False
DRV000789,Cynthia Mckee,cynthia47@icloud.com,+1-831-239-5493,2026-04-02,Van,5UVP227,Pacific Heights,4.34,True
DRV000790,Samuel Gibbs,sgibbs@outlook.com,+1-415-650-1145,2026-01-21,SUV,6MVF159,Financial District,4.58,False
DRV000791,Stephen Oneill,stephen80@gmail.com,+1-209-384-5227,2025-12-12,Luxury,HWD3858,SOMA,4.61,False
DRV000792,Abigail Evans,abigail.evans@aol.com,+1-415-388-9302,2025-08-23,Luxury,PBS1996,Berkeley,3.16,False
DRV000793,Angela Moore,angela96@icloud.com,+1-415-814-4845,2026-02-17,Economy,2NCC308,Castro,4.61,True
DRV000794,Wayne Shepherd,wshepherd@hotmail.com,+1-650-225-6350,2026-02-01,Sedan,JZX7139,North Beach,4.18,False
DRV000795,Emma Cherry,emmacherry@hotmail.com,+1-415-497-3458,2025-07-13,SUV,APV9368,Berkeley,4.13,True
DRV000796,Roger Mccullough,rogermccullough@outlook.com,+1-415-872-3458,2026-02-18,Economy,2YYZ678,Chinatown,4.89,False
DRV000797,Rose Velez,rose.v@aol.com,+1-510-740-1842,2026-03-15,Sedan,RNI4195,Palo Alto,4.88,True
DRV000798,Gary Boone,gary41@yahoo.com,+1-209-522-2890,2026-01-29,Sedan,LYK2305,Castro,4.38,True
DRV000799,Karen Sawyer,ksawyer@icloud.com,+1-408-659-7862,2025-10-16,SUV,3YGX790,Financial District,3.18,True
DRV000800,Marilyn Guerrero,marilyn46@hotmail.com,+1-510-283-7692,2025-10-01,Economy,3OQU284,Mountain View,4.43,True
DRV000801,Kevin Cole,kevin63@icloud.com,+1-209-960-2654,2025-12-26,Luxury,1VAE174,SOMA,3.66,True
DRV000802,Sara Bruce,sara64@yahoo.com,+1-831-913-4955,2026-01-11,SUV,DXX2765,Berkeley,4.4,True
DRV000803,Amy Cochran,acochran@aol.com,+1-209-958-8138,2025-05-08,SUV,8STS703,Mountain View,4.6,True
DRV000804,Roger Mendoza,roger.mendoza@icloud.com,+1-707-890-8430,2026-03-20,Economy,8ESH891,Mission District,4.09,True
DRV000805,Christian Phelps,christian.p@icloud.com,+1-831-492-6288,2026-02-28,SUV,3YBY848,Marina,3.77,True
DRV000806,Brenda Pennington,brenda88@gmail.com,+1-707-491-3713,2026-02-26,Economy,5MFE365,Financial District,3.95,True
DRV000807,Cynthia Barrera,cynthiabarrera@gmail.com,+1-408-765-9334,2024-12-10,Sedan,AXY9844,Chinatown,4.14,True
DRV000808,Mary Glass,mary13@yahoo.com,+1-925-784-7987,2026-01-09,Economy,NVH2795,Berkeley,4.54,True
DRV000809,Donald Humphrey,dhumphrey@hotmail.com,+1-510-340-5562,2026-04-23,Sedan,DJC4644,Berkeley,3.99,True
DRV000810,Kenneth Trujillo,kenneth52@outlook.com,+1-510-923-6157,2026-01-20,Sedan,ACS9540,Castro,4.25,True
DRV000811,Carl Cline,carl.cline@aol.com,+1-415-451-3242,2026-01-04,Sedan,WFF8702,SOMA,4.26,True
DRV000812,Melissa Prince,melissaprince@yahoo.com,+1-510-728-4509,2026-04-03,SUV,2MPS139,Haight-Ashbury,3.97,True
DRV000813,Amber Molina,amber.m@yahoo.com,+1-707-695-9691,2026-03-31,SUV,EHG5786,Oakland,4.54,True
DRV000814,Rose Heath,rose86@icloud.com,+1-209-502-2581,2026-02-24,Van,5KLG535,Mission District,3.52,True
DRV000815,Samantha Cline,samantha24@aol.com,+1-831-921-3098,2026-04-29,Economy,MUM7750,Oakland,3.7,True
DRV000816,Justin Stokes,justinstokes@outlook.com,+1-415-775-6295,2026-03-08,SUV,6KVL366,Mountain View,4.26,True
DRV000817,Walter Pena,walter.pena@hotmail.com,+1-209-619-4625,2026-01-27,Sedan,EFQ6401,SOMA,3.76,True
DRV000818,Jennifer White,jennifer.white@aol.com,+1-707-561-2039,2026-03-15,SUV,NJF3572,Palo Alto,4.39,True
DRV000819,Kimberly Rios,kimberlyrios@hotmail.com,+1-707-623-4532,2026-02-06,Economy,GAV9627,Mission District,4.82,True
DRV000820,Walter Rivera,walter30@hotmail.com,+1-415-435-5051,2025-07-30,SUV,2VJK937,Berkeley,4.81,True
DRV000821,Nancy Watson,nancy.w@aol.com,+1-831-220-1241,2026-03-13,Sedan,OXC7408,Marina,4.39,True
DRV000822,Helen Barton,helen.b@aol.com,+1-415-509-5490,2024-08-25,SUV,2GRM398,Haight-Ashbury,4.55,True
DRV000823,Jose Branch,jbranch@hotmail.com,+1-408-591-1282,2025-11-24,Economy,SYT2774,North Beach,4.06,True
DRV000824,Michael Short,mshort@hotmail.com,+1-209-776-2785,2025-05-02,Sedan,IVZ2562,Chinatown,3.63,True
DRV000825,Hannah Valentine,hannah.valentine@yahoo.com,+1-831-831-8758,2026-01-15,Sedan,VTB9084,Pacific Heights,4.68,True
DRV000826,Amy Hogan,amy.hogan@hotmail.com,+1-831-205-5393,2026-04-21,Sedan,TUO6128,Oakland,4.83,True
DRV000827,Noah Hobbs,noah.h@aol.com,+1-510-307-7974,2026-02-20,Sedan,JTE2990,SOMA,4.05,True
DRV000828,Sandra Adams,sadams@yahoo.com,+1-209-343-9963,2025-11-27,Van,1HLH792,Pacific Heights,3.82,True
DRV000829,Amber Wolf,amberwolf@yahoo.com,+1-925-735-4349,2026-04-14,Economy,YJP8735,North Beach,3.82,True
DRV000830,Frank Harrison,frank.h@aol.com,+1-209-210-6205,2025-06-03,Sedan,3MZA818,Marina,4.84,True
DRV000831,Matthew Mercado,matthew68@gmail.com,+1-415-839-8679,2024-10-26,Sedan,BQW6651,Oakland,3.62,True
DRV000832,Deborah Alvarado,dalvarado@icloud.com,+1-925-576-7607,2026-04-06,Sedan,OQF3497,Mission District,4.12,True
DRV000833,Brenda Schmidt,brenda.s@gmail.com,+1-650-734-7274,2026-03-17,Sedan,5ZTQ584,Marina,4.28,True
DRV000834,Cynthia Hoffman,cynthia.h@yahoo.com,+1-650-368-8790,2026-02-21,Sedan,IXB9383,San Jose,4.22,True
DRV000835,Alan Carey,alan51@icloud.com,+1-510-446-7442,2026-02-09,Economy,7SJV424,Chinatown,4.3,True
DRV000836,Bryan Berry,bryan31@aol.com,+1-650-647-8235,2026-01-26,Sedan,5ROL456,SOMA,4.55,True
DRV000837,Janet Callahan,janet95@aol.com,+1-831-418-4129,2026-02-27,SUV,3YZF469,Chinatown,4.2,True
DRV000838,Jesse Park,jesse.park@hotmail.com,+1-925-714-1212,2025-02-11,Sedan,AHM1719,Berkeley,4.76,True
DRV000839,Stephen Waller,stephen.w@gmail.com,+1-209-822-8446,2026-02-16,SUV,8TQO206,Downtown SF,3.47,True
DRV000840,Billy Porter,billyporter@gmail.com,+1-831-322-1918,2026-04-21,Sedan,1IWH973,Marina,4.75,True
DRV000841,Louis Jackson,louis52@aol.com,+1-650-800-7000,2026-02-19,Sedan,YKV2007,Mission District,3.94,True
DRV000842,Johnny Maynard,johnny28@gmail.com,+1-650-654-1729,2025-08-04,Economy,4RKQ962,Palo Alto,4.3,False
DRV000843,Helen Gill,helen81@gmail.com,+1-707-677-2410,2025-11-26,SUV,MDC2415,SOMA,4.36,True
DRV000844,Bruce Thompson,bruce.thompson@yahoo.com,+1-707-671-2331,2026-04-15,SUV,YIR4130,Berkeley,4.71,True
DRV000845,Kimberly Park,kpark@aol.com,+1-925-382-5570,2025-07-19,Sedan,6KVH304,SOMA,4.95,False
DRV000846,Eric Eaton,eric.eaton@outlook.com,+1-707-792-6957,2025-10-24,Luxury,9LQV137,Palo Alto,4.76,True
DRV000847,Michelle Mercado,michellemercado@aol.com,+1-831-555-5729,2026-04-21,Sedan,9OTG625,San Jose,4.59,True
DRV000848,Sharon Golden,sharon.golden@gmail.com,+1-650-686-3290,2025-11-12,Economy,6JJP134,Castro,3.69,True
DRV000849,Rose Gates,rosegates@outlook.com,+1-209-542-6516,2025-10-29,Sedan,CXH8648,Chinatown,4.57,True
DRV000850,Jennifer Wiley,jwiley@icloud.com,+1-831-948-7542,2026-04-26,Economy,4GJI794,Haight-Ashbury,3.76,True
DRV000851,Cynthia Trujillo,ctrujillo@outlook.com,+1-925-791-7565,2026-04-06,Economy,EEH9586,Marina,4.52,False
DRV000852,Judy Washington,judy26@gmail.com,+1-510-516-3317,2026-02-09,Economy,LEA3416,Marina,4.66,False
DRV000853,Nicole Drake,nicoledrake@yahoo.com,+1-408-647-2477,2026-01-07,Luxury,EOU1081,North Beach,4.15,True
DRV000854,Betty Mcdowell,bmcdowell@aol.com,+1-408-683-7165,2024-07-22,Sedan,STC3105,Castro,2.82,False
DRV000855,Paul Mcclain,paul51@aol.com,+1-831-811-7452,2025-09-16,Sedan,JRZ1440,Marina,3.8,False
DRV000856,Amanda Wheeler,amanda57@hotmail.com,+1-415-825-7523,2025-11-18,Luxury,QDE4460,Pacific Heights,4.82,True
DRV000857,Gregory Charles,gregorycharles@outlook.com,+1-650-491-6096,2025-10-13,Economy,8AYK267,Haight-Ashbury,2.79,False
DRV000858,Margaret Moses,margaret20@aol.com,+1-510-871-7626,2026-03-11,SUV,AIO7291,Oakland,3.94,True
DRV000859,Walter Oconnor,woconnor@outlook.com,+1-415-510-7962,2025-05-31,SUV,2PUL481,San Jose,4.71,True
DRV000860,Christine Noble,christine.noble@yahoo.com,+1-831-744-7282,2025-11-24,Sedan,CAY5224,Marina,3.74,True
DRV000861,Amber Avila,amber.avila@outlook.com,+1-925-240-2991,2026-04-21,SUV,LBP7050,Pacific Heights,4.75,True
DRV000862,Juan Pittman,juan.p@hotmail.com,+1-650-500-6847,2026-03-04,Sedan,8IQP465,Berkeley,3.2,True
DRV000863,Amy Shaffer,amyshaffer@gmail.com,+1-510-329-3369,2025-10-10,Sedan,LHZ4999,Mountain View,4.29,True
DRV000864,Deborah Sexton,dsexton@gmail.com,+1-510-534-7107,2025-11-03,Sedan,2JZC752,Berkeley,4.23,True
DRV000865,Aaron Harris,aaron33@aol.com,+1-510-643-2907,2025-07-31,Economy,OZQ9833,Palo Alto,4.65,True
DRV000866,Marie Evans,marie.e@outlook.com,+1-408-978-8158,2026-02-22,Van,3HRP285,Oakland,4.79,True
DRV000867,Mary Dyer,mary.dyer@outlook.com,+1-650-481-5375,2026-03-27,Sedan,6CFS326,Mission District,4.16,True
DRV000868,Russell Faulkner,russell.f@outlook.com,+1-707-754-7374,2025-02-17,Sedan,9AIJ555,SOMA,4.43,True
DRV000869,Philip Conway,philip.c@aol.com,+1-650-889-7390,2025-11-19,Economy,1ROC598,Chinatown,4.69,False
DRV000870,Nancy Carroll,nancy77@hotmail.com,+1-925-968-6166,2026-02-27,Sedan,8AQE460,Financial District,3.57,True
DRV000871,Emma Sanchez,emma.s@aol.com,+1-209-440-7148,2025-03-19,Sedan,DPW2588,Haight-Ashbury,4.31,True
DRV000872,Mark Frost,markfrost@yahoo.com,+1-831-763-7693,2026-01-12,Luxury,4KPI471,Oakland,3.34,True
DRV000873,Alexis Tillman,alexis91@icloud.com,+1-831-430-7618,2026-04-13,Sedan,8HYE994,SOMA,4.62,True
DRV000874,James Sellers,jsellers@aol.com,+1-650-899-2610,2026-04-05,SUV,7ZKQ733,Marina,3.59,True
DRV000875,Joe Lowery,joe.l@icloud.com,+1-831-223-6325,2025-10-09,Economy,EQR7066,Downtown SF,3.43,True
DRV000876,Abigail Lang,abigail.l@yahoo.com,+1-650-668-7046,2025-03-28,SUV,GMS4273,Castro,4.69,True
DRV000877,Thomas King,thomas.k@outlook.com,+1-209-450-8268,2024-03-28,Economy,UZN2821,San Jose,4.64,True
DRV000878,Frank Mason,fmason@aol.com,+1-510-207-1529,2025-02-21,Sedan,KNM7313,Mission District,2.9,False
DRV000879,Eric Mercado,eric.m@aol.com,+1-415-649-8877,2025-08-15,Luxury,BVV1653,Castro,4.1,True
DRV000880,Roger Terrell,rterrell@outlook.com,+1-510-306-3391,2026-03-05,Luxury,TPU3768,Castro,4.21,True
DRV000881,Gregory Vargas,gvargas@yahoo.com,+1-925-299-6407,2026-04-25,Sedan,BXM5009,San Jose,3.82,True
DRV000882,Emma Humphrey,ehumphrey@aol.com,+1-925-781-5510,2025-10-22,SUV,TDH4621,Mountain View,3.94,True
DRV000883,Patrick French,patrickfrench@icloud.com,+1-925-686-8206,2026-03-05,Economy,EUD5789,Palo Alto,4.8,True
DRV000884,Brittany Chapman,brittanychapman@icloud.com,+1-925-351-1197,2025-12-26,Economy,9TZK733,Mountain View,4.3,True
DRV000885,Raymond Morrison,raymond.m@icloud.com,+1-707-735-7133,2026-02-04,Sedan,8QWM595,Mountain View,4.3,True
DRV000886,Lori Morgan,lorimorgan@hotmail.com,+1-408-429-3459,2026-04-20,Sedan,2QJL753,Mountain View,4.44,True
DRV000887,Angela Sexton,angelasexton@hotmail.com,+1-415-608-2619,2026-01-14,Economy,NHZ9810,Palo Alto,4.59,True
DRV000888,Joseph Duran,joseph.d@yahoo.com,+1-408-462-3993,2026-04-17,Sedan,QGR8472,SOMA,4.01,True
DRV000889,Marilyn Gross,marilyn80@gmail.com,+1-408-950-2043,2026-01-19,Economy,DHF4996,Financial District,4.41,True
DRV000890,Jeremy Pruitt,jeremy.p@gmail.com,+1-707-849-2196,2025-11-03,SUV,2LMC703,Marina,4.57,True
DRV000891,Scott Solis,scott.s@outlook.com,+1-510-937-8252,2025-09-03,Sedan,FUP8475,Downtown SF,3.72,True
DRV000892,Jose Berg,jberg@aol.com,+1-650-536-9311,2026-04-29,Sedan,5YHW354,Castro,3.54,True
DRV000893,Grace Lowery,glowery@gmail.com,+1-650-699-1106,2026-01-22,Economy,9MEB542,Oakland,3.97,True
DRV000894,Joan Mcguire,joan.m@yahoo.com,+1-408-997-2781,2025-11-22,Sedan,FNI9690,North Beach,3.96,True
DRV000895,Scott Oneill,scott.o@aol.com,+1-650-531-3562,2026-03-08,Luxury,7UWP260,Castro,4.62,False
DRV000896,Cheryl Oconnor,coconnor@aol.com,+1-925-434-5306,2025-11-04,Sedan,5JHS949,Berkeley,3.82,True
DRV000897,Brandon Vincent,bvincent@outlook.com,+1-415-980-7620,2025-11-23,SUV,7JUZ885,Pacific Heights,4.89,True
DRV000898,Randy Elliott,randy36@hotmail.com,+1-707-224-6273,2026-02-16,Van,7IOF320,Financial District,3.88,True
DRV000899,Stephen Fisher,stephenfisher@yahoo.com,+1-707-940-8859,2026-02-05,Sedan,PYY7390,Berkeley,4.11,False
DRV000900,Randy Pacheco,randy41@icloud.com,+1-831-260-2661,2026-03-29,SUV,6HJY213,North Beach,4.51,True
DRV000901,Angela Cox,acox@yahoo.com,+1-650-803-5896,2026-04-15,Van,OLI9955,San Jose,4.33,True
DRV000902,Carl Chang,carl.chang@yahoo.com,+1-510-916-6143,2024-08-31,Sedan,JUT4519,SOMA,3.29,True
DRV000903,Ryan Blankenship,ryan56@yahoo.com,+1-925-461-1379,2025-10-11,SUV,7LUU951,Chinatown,4.17,True
DRV000904,Gloria Kirk,gloria.k@outlook.com,+1-415-716-6358,2024-02-24,Sedan,MOQ2237,Financial District,4.62,True
DRV000905,Carl Alexander,carlalexander@icloud.com,+1-510-787-8675,2026-03-02,SUV,ZTT8060,Palo Alto,4.44,True
DRV000906,Evelyn Simpson,evelyn93@gmail.com,+1-650-863-6567,2026-04-29,Economy,7XKH738,Palo Alto,4.41,True
DRV000907,John Sandoval,jsandoval@yahoo.com,+1-925-428-6351,2025-11-09,Sedan,QFV6810,Mountain View,4.65,False
DRV000908,Theresa Porter,theresaporter@yahoo.com,+1-925-385-2653,2025-07-05,SUV,1UOY435,Palo Alto,3.02,True
DRV000909,Ryan Lamb,ryanlamb@hotmail.com,+1-650-634-5441,2025-03-16,Luxury,4UAW550,Mission District,4.46,True
DRV000910,Dennis Lewis,dennislewis@outlook.com,+1-415-657-8185,2025-05-24,Sedan,4UPD279,Chinatown,3.29,False
DRV000911,Emily Villarreal,emilyvillarreal@yahoo.com,+1-510-700-6871,2026-04-27,Van,IEZ9305,Castro,4.22,True
DRV000912,Roger Patterson,roger.patterson@gmail.com,+1-831-630-7558,2025-06-23,Sedan,CJI2069,Haight-Ashbury,4.34,False
DRV000913,Albert Brock,albert.brock@aol.com,+1-831-682-1259,2025-10-05,SUV,HQI3305,Palo Alto,4.06,True
DRV000914,Arthur Martinez,arthur.m@yahoo.com,+1-650-911-8697,2026-03-27,Luxury,BUW5801,Castro,4.6,True
DRV000915,Kenneth Glenn,kennethglenn@icloud.com,+1-650-959-3975,2026-03-09,Economy,2UAF513,Oakland,4.29,True
DRV000916,Shirley Cherry,shirley.cherry@gmail.com,+1-707-229-8708,2025-08-21,Sedan,3XBJ712,Berkeley,4.68,True
DRV000917,Kenneth Sullivan,kenneth11@yahoo.com,+1-510-629-2086,2025-05-20,Luxury,8MKX550,SOMA,4.41,False
DRV000918,Brittany Smith,bsmith@outlook.com,+1-925-331-6290,2026-04-06,Economy,JPS8828,North Beach,4.78,True
DRV000919,Lawrence Vazquez,lawrencevazquez@icloud.com,+1-650-346-4695,2026-03-14,SUV,TSH2724,Marina,4.26,True
DRV000920,Melissa Valdez,melissa48@aol.com,+1-209-884-9518,2025-05-03,SUV,ZGX6373,Haight-Ashbury,4.76,True
DRV000921,Donna Best,dbest@aol.com,+1-415-402-3984,2025-08-17,Sedan,1VGK111,Financial District,3.9,True
DRV000922,Raymond Payne,raymond.p@outlook.com,+1-209-419-8425,2026-01-30,Economy,ODH9429,Mountain View,4.7,True
DRV000923,Melissa Pope,mpope@icloud.com,+1-209-879-2581,2025-06-13,SUV,INB6987,Haight-Ashbury,1.71,False
DRV000924,Marie Tran,marietran@outlook.com,+1-510-323-5844,2025-07-20,SUV,6HLZ184,Palo Alto,4.34,False
DRV000925,George Wiggins,georgewiggins@yahoo.com,+1-408-994-1273,2026-02-24,Sedan,6NUO643,Chinatown,3.94,True
DRV000926,Harold Roman,haroldroman@aol.com,+1-650-583-3600,2026-02-10,SUV,3QWF869,Berkeley,4.55,True
DRV000927,Billy Garrison,billy35@gmail.com,+1-831-503-7386,2026-01-10,Economy,ZXM3230,Berkeley,3.31,False
DRV000928,James Ward,james.w@aol.com,+1-925-413-2094,2025-12-02,Sedan,7DME926,Marina,4.03,True
DRV000929,Kenneth Nash,knash@icloud.com,+1-408-454-6741,2025-09-12,Sedan,5DKS699,Oakland,4.31,True
DRV000930,Joan Vargas,joan96@hotmail.com,+1-415-852-2921,2026-04-15,Sedan,NUP4804,Oakland,4.27,True
DRV000931,Ashley Barr,abarr@yahoo.com,+1-510-972-6593,2025-12-10,Sedan,YBV5185,Mission District,3.93,True
DRV000932,Kelly Rivas,krivas@hotmail.com,+1-408-735-2688,2026-04-09,Sedan,6GWM818,Haight-Ashbury,4.13,True
DRV000933,Brittany Barnes,brittany45@hotmail.com,+1-707-629-5116,2026-04-01,Sedan,CCU4977,Financial District,4.71,True
DRV000934,Beverly Kemp,beverly95@gmail.com,+1-209-774-7157,2026-04-27,Sedan,WRB2766,Financial District,4.47,True
DRV000935,Logan Perry,logan.perry@gmail.com,+1-408-569-7911,2026-01-07,Sedan,SBQ8212,Palo Alto,3.9,True
DRV000936,Teresa Green,tgreen@aol.com,+1-415-421-3961,2025-11-05,Luxury,6CXU846,North Beach,3.49,False
DRV000937,Nicholas Gates,nicholas97@hotmail.com,+1-408-483-8307,2026-03-24,Sedan,ISQ3631,Marina,4.05,True
DRV000938,Austin Yates,ayates@hotmail.com,+1-650-711-2456,2026-03-31,Sedan,9TVF948,Pacific Heights,4.71,True
DRV000939,Vincent Patel,vpatel@hotmail.com,+1-209-854-4050,2026-01-26,Van,FWM6521,San Jose,4.53,True
DRV000940,Patrick Mason,patrick31@gmail.com,+1-510-394-6087,2025-12-22,SUV,SOT9818,SOMA,3.81,True
DRV000941,Ralph Richardson,ralph.richardson@gmail.com,+1-831-469-3388,2025-11-19,Sedan,NKX2697,Palo Alto,3.58,False
DRV000942,Emma Ochoa,emma.ochoa@hotmail.com,+1-408-653-1668,2025-09-27,SUV,3RHM953,Berkeley,3.81,False
DRV000943,Gary Guerrero,garyguerrero@yahoo.com,+1-415-503-4992,2026-03-19,Sedan,WML4149,Haight-Ashbury,3.19,True
